chart_id	chart_title	pmid	doi	title	authors	year	url	raw_citation
yeast_oxidative_stress_response	Oxidative Stress Response	22209905	10.1534/genetics.111.128033	The response to heat shock and oxidative stress in Saccharomyces cerevisiae.	Morano KA	2012		"Morano KA. ""The response to heat shock and oxidative stress in Saccharomyces cerevisiae."". Genetics. 2012. PubMed: 22209905. doi:10.1534/genetics.111.128033"
yeast_oxidative_stress_response	Oxidative Stress Response	34989900	10.1007/s11274-021-03222-z	Transcriptomic analysis of formic acid stress response in Saccharomyces cerevisiae.	Zeng L	2022		"Zeng L. ""Transcriptomic analysis of formic acid stress response in Saccharomyces cerevisiae."". World journal of microbiology & biotechnology. 2022. PubMed: 34989900. doi:10.1007/s11274-021-03222-z"
yeast_pka_pathway	cAMP-PKA Pathway (Glucose Sensing and Growth Control)	10510231	10.1046/j.1365-2958.1999.01538.x	The cAMP-PKA pathway in yeast	Thevelein JM, de Winde JH	1999		"Thevelein JM, de Winde JH. ""The cAMP-PKA pathway in yeast"". Mol Microbiol. 1999. PubMed: 10510231. doi:10.1046/j.1365-2958.1999.01538.x"
yeast_protein_folding	Protein Folding	25032908	10.1016/j.copbio.2014.06.018	Protein folding and secretion: mechanistic insights advancing recombinant protein production in S. cerevisiae.	Young CL	2014		"Young CL. ""Protein folding and secretion: mechanistic insights advancing recombinant protein production in S. cerevisiae."". Current opinion in biotechnology. 2014. PubMed: 25032908. doi:10.1016/j.copbio.2014.06.018"
yeast_protein_folding	Protein Folding	40064436	10.1016/j.ymben.2025.03.006	Mechanism and engineering of endoplasmic reticulum-localized membrane protein folding in Saccharomyces cerevisiae.	Luo Y	2025		"Luo Y. ""Mechanism and engineering of endoplasmic reticulum-localized membrane protein folding in Saccharomyces cerevisiae."". Metabolic engineering. 2025. PubMed: 40064436. doi:10.1016/j.ymben.2025.03.006"
yeast_protein_folding	Protein Folding	28241148	10.1038/nature21695	Cytosolic proteostasis through importing of misfolded proteins into mitochondria.	Ruan L	2017		"Ruan L. ""Cytosolic proteostasis through importing of misfolded proteins into mitochondria."". Nature. 2017. PubMed: 28241148. doi:10.1038/nature21695"
yeast_protein_folding	Protein Folding	33173005	10.1128/mBio.02743-20	Different Routes of Protein Folding Contribute to Improved Protein Production in Saccharomyces cerevisiae.	Qi Q	2020		"Qi Q. ""Different Routes of Protein Folding Contribute to Improved Protein Production in Saccharomyces cerevisiae."". mBio. 2020. PubMed: 33173005. doi:10.1128/mBio.02743-20"
yeast_rna_splicing	Pre-mRNA Splicing by the Spliceosome	1441741	10.1002/yea.320080502	Pre-mRNA splicing in yeast	Rymond BC, Rosbash M	1992		"Rymond BC, Rosbash M. ""Pre-mRNA splicing in yeast"". Yeast. 1992. PubMed: 1441741. doi:10.1002/yea.320080502"
yeast_snf1_pathway	Snf1/AMPK Energy Sensing Pathway	18299209	10.1016/j.bbapap.2008.01.013	The Snf1 kinase and energy homeostasis	Hedbacker K, Carlson M	2008		"Hedbacker K, Carlson M. ""The Snf1 kinase and energy homeostasis"". Biochim Biophys Acta. 2008. PubMed: 18299209. doi:10.1016/j.bbapap.2008.01.013"
yeast_sup35_prion	[PSI+] Sup35 Prion Epigenetic Memory	15931169	10.1038/nrg1616	Prions as adaptive conduits of memory and inheritance	Shorter J, Lindquist S	2005		"Shorter J, Lindquist S. ""Prions as adaptive conduits of memory and inheritance"". Nature Reviews Genetics. 2005. PubMed: 15931169. doi:10.1038/nrg1616"
yeast_sup35_prion	[PSI+] Sup35 Prion Epigenetic Memory	11028992	10.1038/35035005	A yeast prion provides a mechanism for genetic variation and phenotypic diversity	True HL, Lindquist SL	2000		"True HL, Lindquist SL. ""A yeast prion provides a mechanism for genetic variation and phenotypic diversity"". Nature. 2000. PubMed: 11028992. doi:10.1038/35035005"
yeast_tor_signaling	TOR Signaling Pathway (Nutrient Sensing)	21376230	10.1016/j.cell.2011.02.016	TOR signaling in growth and metabolism	Loewith R, Hall MN	2011		"Loewith R, Hall MN. ""TOR signaling in growth and metabolism"". Cell. 2011. PubMed: 21376230. doi:10.1016/j.cell.2011.02.016"
yeast_tor_signaling	TOR Signaling Pathway (Nutrient Sensing)	12150915	10.1016/s1097-2765(02)00636-6	Two TOR complexes, only one of which is rapamycin sensitive, have distinct roles in cell growth control	Loewith R, Jacinto E, Wullschleger S, Lorberg A, Crespo JL, Bonenfant D, Oppliger W, Jenoe P, Hall MN	2002		"Loewith R, Jacinto E, Wullschleger S, Lorberg A, Crespo JL, Bonenfant D, Oppliger W, Jenoe P, Hall MN. ""Two TOR complexes, only one of which is rapamycin sensitive, have distinct roles in cell growth control"". Mol Cell. 2002. PubMed: 12150915. doi:10.1016/s1097-2765(02)00636-6"
yeast_tor_signaling	TOR Signaling Pathway (Nutrient Sensing)	12493358	10.1016/s0378-1119(02)00948-4	Nitrogen catabolite repression in Saccharomyces cerevisiae	Magasanik B, Kaiser CA	2002		"Magasanik B, Kaiser CA. ""Nitrogen catabolite repression in Saccharomyces cerevisiae"". Gene. 2002. PubMed: 12493358. doi:10.1016/s0378-1119(02)00948-4"
yeast_tor_signaling	TOR Signaling Pathway (Nutrient Sensing)	19286985	10.1128/EC.00014-09	The EGO complex orchestrates the response to amino acid availability	Binda M, Péli-Gulli MP, Bonfils G, Panchaud N, Urban J, Sturgill TW, Loewith R, De Virgilio C	2009		"Binda M, Péli-Gulli MP, Bonfils G, Panchaud N, Urban J, Sturgill TW, Loewith R, De Virgilio C. ""The EGO complex orchestrates the response to amino acid availability"". Eukaryot Cell. 2009. PubMed: 19286985. doi:10.1128/EC.00014-09"
yeast_ubiquitin_proteasome	Ubiquitin-Proteasome System and Protein Degradation	9857172	10.1093/emboj/17.24.7151	The ubiquitin-proteasome pathway: on protein death and cell life	Hershko A, Ciechanover A	1998		"Hershko A, Ciechanover A. ""The ubiquitin-proteasome pathway: on protein death and cell life"". EMBO Journal. 1998. PubMed: 9857172. doi:10.1093/emboj/17.24.7151"
yeast_ubiquitin_proteasome	Ubiquitin-Proteasome System and Protein Degradation	8982460	10.1146/annurev.genet.30.1.405	The ubiquitin system	Hochstrasser M	1996		"Hochstrasser M. ""The ubiquitin system"". Annual Review of Genetics. 1996. PubMed: 8982460. doi:10.1146/annurev.genet.30.1.405"
yeast_ubiquitin_proteasome	Ubiquitin-Proteasome System and Protein Degradation	27493186	10.1126/science.aaf8993	Structure of the yeast 26S proteasome at 3.6 Angstrom resolution	Luan B, Huang X, Wu J, Mei Z, Wang Y, Xue X, Yan C, Wang J, Finley DJ, Shi Y, Wang F	2016		"Luan B, Huang X, Wu J, Mei Z, Wang Y, Xue X, Yan C, Wang J, Finley DJ, Shi Y, Wang F. ""Structure of the yeast 26S proteasome at 3.6 Angstrom resolution"". Science. 2016. PubMed: 27493186. doi:10.1126/science.aaf8993"
yeast_ubiquitin_proteasome	Ubiquitin-Proteasome System and Protein Degradation	23151663	10.1038/nrm3468	Mechanisms of ubiquitin-proteasome system regulation and substrate recognition	Finley D, Ulrich HD, Sommer T, Kaiser P	2012		"Finley D, Ulrich HD, Sommer T, Kaiser P. ""Mechanisms of ubiquitin-proteasome system regulation and substrate recognition"". Nature Reviews Molecular Cell Biology. 2012. PubMed: 23151663. doi:10.1038/nrm3468"
yeast_unfolded_protein_response	Yeast Unfolded Protein Response (UPR)	21427764	10.1038/nrm3062	The unfolded protein response: controlling cell fate decisions under ER stress and beyond	Walter P	2011		"Walter P. ""The unfolded protein response: controlling cell fate decisions under ER stress and beyond"". Nature reviews. Molecular cell biology. 2011. PubMed: 21427764. doi:10.1038/nrm3062"
yeast_unfolded_protein_response	Yeast Unfolded Protein Response (UPR)	21601677	10.1016/B978-0-12-385114-7.00022-4	The unfolded protein response in yeast	Kimata Y	2011		"Kimata Y. ""The unfolded protein response in yeast"". Methods in enzymology. 2011. PubMed: 21601677. doi:10.1016/B978-0-12-385114-7.00022-4"
yeast_unfolded_protein_response	Yeast Unfolded Protein Response (UPR)	11739403	10.1101/gad.903401	IRE1-mediated unconventional mRNA splicing and S2P-mediated ATF6 cleavage merge to regulate XBP1 in signaling the unfolded protein response	Yoshida H	2001		"Yoshida H. ""IRE1-mediated unconventional mRNA splicing and S2P-mediated ATF6 cleavage merge to regulate XBP1 in signaling the unfolded protein response"". Genes & development. 2001. PubMed: 11739403. doi:10.1101/gad.903401"
yeast_unfolded_protein_response	Yeast Unfolded Protein Response (UPR)	8670867	10.1002/j.1460-2075.1996.tb00682.x	Ire1p kinase activity is required for induction of the unfolded protein response	Shamu CE	1996		"Shamu CE. ""Ire1p kinase activity is required for induction of the unfolded protein response"". The EMBO journal. 1996. PubMed: 8670867. doi:10.1002/j.1460-2075.1996.tb00682.x"
yeast_vesicle_trafficking	Vesicle Trafficking and COPII-Mediated ER-to-Golgi Transport	15109499	10.1016/s0092-8674(04)00251-1	Mechanisms of vesicle formation and trafficking	Bonifacino JS, Glick BS	2004		"Bonifacino JS, Glick BS. ""Mechanisms of vesicle formation and trafficking"". Cell. 2004. PubMed: 15109499. doi:10.1016/s0092-8674(04)00251-1"
yeast_whi5_sbf_start	Whi5–SBF Start Commitment Switch	18633409	10.1038/nature07118	Positive feedback of G1 cyclins ensures coherent cell cycle entry	Skotheim JM, Di Talia S, Siggia ED, Cross FR	2008		"Skotheim JM, Di Talia S, Siggia ED, Cross FR. ""Positive feedback of G1 cyclins ensures coherent cell cycle entry"". Nature. 2008. PubMed: 18633409. doi:10.1038/nature07118"
yeast_yeast_cell_polarity	Yeast Cell Polarity	28409300	10.1007/978-3-319-53150-2_3	Intrinsic and Extrinsic Determinants Linking Spindle Pole Fate, Spindle Polarity, and Asymmetric Cell Division in the Budding Yeast S. cerevisiae.	Geymonat M	2017		"Geymonat M. ""Intrinsic and Extrinsic Determinants Linking Spindle Pole Fate, Spindle Polarity, and Asymmetric Cell Division in the Budding Yeast S. cerevisiae."". Results and problems in cell differentiation. 2017. PubMed: 28409300. doi:10.1007/978-3-319-53150-2_3"
yeast_yeast_cell_polarity	Yeast Cell Polarity	27085703	10.1007/s00018-016-2220-3	The final cut: cell polarity meets cytokinesis at the bud neck in S. cerevisiae.	Juanes MA	2016		"Juanes MA. ""The final cut: cell polarity meets cytokinesis at the bud neck in S. cerevisiae."". Cellular and molecular life sciences : CMLS. 2016. PubMed: 27085703. doi:10.1007/s00018-016-2220-3"
yeast_yeast_cell_polarity	Yeast Cell Polarity	10639324		Polarization of cell growth in yeast. I. Establishment and maintenance of polarity states.	Pruyne D	2000		"Pruyne D. ""Polarization of cell growth in yeast. I. Establishment and maintenance of polarity states."". Journal of cell science. 2000. PubMed: 10639324"
yeast_yeast_cell_polarity	Yeast Cell Polarity	1840891		Budding and cell polarity in Saccharomyces cerevisiae.	Chant J	1991		"Chant J. ""Budding and cell polarity in Saccharomyces cerevisiae."". Current opinion in genetics & development. 1991. PubMed: 1840891"
yeast_yeast_er_associated_degradation	Yeast ER-Associated Degradation	32327568	10.1126/science.aaz2449	Structural basis of ER-associated protein degradation mediated by the Hrd1 ubiquitin ligase complex.	Wu X	2020		"Wu X. ""Structural basis of ER-associated protein degradation mediated by the Hrd1 ubiquitin ligase complex."". Science (New York, N.Y.). 2020. PubMed: 32327568. doi:10.1126/science.aaz2449"
yeast_yeast_er_associated_degradation	Yeast ER-Associated Degradation	29719269	10.1016/j.ceb.2018.04.004	Mechanistic insights into ER-associated protein degradation.	Wu X	2018		"Wu X. ""Mechanistic insights into ER-associated protein degradation."". Current opinion in cell biology. 2018. PubMed: 29719269. doi:10.1016/j.ceb.2018.04.004"
yeast_yeast_er_associated_degradation	Yeast ER-Associated Degradation	23044417	10.1016/j.bbrc.2012.09.136	Defective ER associated degradation of a model luminal substrate in yeast carrying a mutation in the 4th ER luminal loop of Sec61p.	Wheeler MC	2012		"Wheeler MC. ""Defective ER associated degradation of a model luminal substrate in yeast carrying a mutation in the 4th ER luminal loop of Sec61p."". Biochemical and biophysical research communications. 2012. PubMed: 23044417. doi:10.1016/j.bbrc.2012.09.136"
yeast_yeast_er_associated_degradation	Yeast ER-Associated Degradation	39533056	10.1038/s44318-024-00301-3	Determinants of chemoselectivity in ubiquitination by the J2 family of ubiquitin-conjugating enzymes.	Swarnkar A	2024		"Swarnkar A. ""Determinants of chemoselectivity in ubiquitination by the J2 family of ubiquitin-conjugating enzymes."". The EMBO journal. 2024. PubMed: 39533056. doi:10.1038/s44318-024-00301-3"
yeast_yeast_glycolysis_regulation	Yeast Glycolysis Regulation	34668544	10.1242/jcs.258469	Compartmentalization and metabolic regulation of glycolysis.	Fuller GG	2021		"Fuller GG. ""Compartmentalization and metabolic regulation of glycolysis."". Journal of cell science. 2021. PubMed: 34668544. doi:10.1242/jcs.258469"
yeast_yeast_glycolysis_regulation	Yeast Glycolysis Regulation	36758548	10.1016/j.cell.2023.01.014	Flux regulation through glycolysis and respiration is balanced by inositol pyrophosphates in yeast.	Qin N	2023		"Qin N. ""Flux regulation through glycolysis and respiration is balanced by inositol pyrophosphates in yeast."". Cell. 2023. PubMed: 36758548. doi:10.1016/j.cell.2023.01.014"
yeast_yeast_glycolysis_regulation	Yeast Glycolysis Regulation	30487609	10.1038/s41586-018-0749-z	Metabolic reprogramming by the S-nitroso-CoA reductase system protects against kidney injury.	Zhou HL	2019		"Zhou HL. ""Metabolic reprogramming by the S-nitroso-CoA reductase system protects against kidney injury."". Nature. 2019. PubMed: 30487609. doi:10.1038/s41586-018-0749-z"
yeast_yeast_glycolysis_regulation	Yeast Glycolysis Regulation	27226568	10.1074/jbc.M116.717488	Regulation of Vacuolar H+-ATPase (V-ATPase) Reassembly by Glycolysis Flow in 6-Phosphofructo-1-kinase (PFK-1)-deficient Yeast Cells.	Chan CY	2016		"Chan CY. ""Regulation of Vacuolar H+-ATPase (V-ATPase) Reassembly by Glycolysis Flow in 6-Phosphofructo-1-kinase (PFK-1)-deficient Yeast Cells."". The Journal of biological chemistry. 2016. PubMed: 27226568. doi:10.1074/jbc.M116.717488"
yeast_yeast_peroxisome_biogenesis	Yeast Peroxisome Biogenesis	11687502		Peroxisome biogenesis.	Purdue PE	2001		"Purdue PE. ""Peroxisome biogenesis."". Annual review of cell and developmental biology. 2001. PubMed: 11687502"
yeast_yeast_peroxisome_biogenesis	Yeast Peroxisome Biogenesis	30378032	10.1007/978-981-13-2233-4_16	Characterization of Peroxisomal Regulation Networks.	Mast FD	2018		"Mast FD. ""Characterization of Peroxisomal Regulation Networks."". Sub-cellular biochemistry. 2018. PubMed: 30378032. doi:10.1007/978-981-13-2233-4_16"
yeast_yeast_peroxisome_biogenesis	Yeast Peroxisome Biogenesis	28782202	10.1002/bies.201700050	Evolution of peroxisomes illustrates symbiogenesis.	Speijer D	2017		"Speijer D. ""Evolution of peroxisomes illustrates symbiogenesis."". BioEssays : news and reviews in molecular, cellular and developmental biology. 2017. PubMed: 28782202. doi:10.1002/bies.201700050"
yeast_yeast_peroxisome_biogenesis	Yeast Peroxisome Biogenesis	34472666	10.1111/gtc.12892	Post-translational modifications of proteins associated with yeast peroxisome membrane: An essential mode of regulatory mechanism.	Infant T	2021		"Infant T. ""Post-translational modifications of proteins associated with yeast peroxisome membrane: An essential mode of regulatory mechanism."". Genes to cells : devoted to molecular & cellular mechanisms. 2021. PubMed: 34472666. doi:10.1111/gtc.12892"
yeast_yeast_vacuolar_protein_sorting	Yeast Vacuolar Protein Sorting	37594406	10.1080/15548627.2023.2247300	Interplay of energy metabolism and autophagy.	Feng Y	2024		"Feng Y. ""Interplay of energy metabolism and autophagy."". Autophagy. 2024. PubMed: 37594406. doi:10.1080/15548627.2023.2247300"
yeast_yeast_vacuolar_protein_sorting	Yeast Vacuolar Protein Sorting	9719873		Protein traffic in the yeast endocytic and vacuolar protein sorting pathways.	Wendland B	1998		"Wendland B. ""Protein traffic in the yeast endocytic and vacuolar protein sorting pathways."". Current opinion in cell biology. 1998. PubMed: 9719873"
yeast_yeast_vacuolar_protein_sorting	Yeast Vacuolar Protein Sorting	39461958	10.1038/s41467-024-53676-6	The Dsc ubiquitin ligase complex identifies transmembrane degrons to degrade orphaned proteins at the Golgi.	Weyer Y	2024		"Weyer Y. ""The Dsc ubiquitin ligase complex identifies transmembrane degrons to degrade orphaned proteins at the Golgi."". Nature communications. 2024. PubMed: 39461958. doi:10.1038/s41467-024-53676-6"
yeast_yeast_vacuolar_protein_sorting	Yeast Vacuolar Protein Sorting	2676517		Membrane protein sorting: biosynthesis, transport and processing of yeast vacuolar alkaline phosphatase.	Klionsky DJ	1989		"Klionsky DJ. ""Membrane protein sorting: biosynthesis, transport and processing of yeast vacuolar alkaline phosphatase."". The EMBO journal. 1989. PubMed: 2676517"
